"AFR" "EUR" "SAS" "EAS" "NAM" "Iterations" "Time" "MinValue" "Gnomadanc" "Exge"
"17" 0.825121637134424 0.15614535247186 0.00536060592728373 0.00504998131436174 0.00832242315207084 12 0.284723043441772 124.039219615965 "afr" "genome"
"18" 0.825183293041168 0.156448628027134 0.00527013087137628 0.00500577853643963 0.00809216952388211 12 0.282963991165161 128.653163521828 "afr" "genome"
"19" 0.824971958417223 0.156162215442961 0.00530134828093423 0.00526195814215832 0.00830251971672333 12 0.277904987335205 127.946626315427 "afr" "genome"
"20" 0.82529180547543 0.156555262290594 0.00435217981730559 0.00576811971657916 0.00803263270009094 12 0.281795024871826 128.536455482399 "afr" "genome"
"21" 0.824834222464299 0.157276525804538 0.00460608983971611 0.0050807913691233 0.00820237052232359 12 0.279993057250977 128.339379704764 "afr" "genome"
"22" 0.824637560947251 0.156520316897021 0.00579266724892322 0.00459812059946056 0.00845133430734465 13 0.304826974868774 131.776203807569 "afr" "genome"
"23" 0.825194852910328 0.156657947542954 0.00477192304786321 0.00511259379674456 0.00826268270211041 12 0.276887893676758 126.439868087559 "afr" "genome"
"24" 0.825207293173973 0.156526583647039 0.00491911774733977 0.00484096828900554 0.00850603714264305 12 0.284090995788574 131.901573848022 "afr" "genome"
"25" 0.824539099346989 0.156726279663869 0.0047849098492195 0.00518104414558732 0.00876866699433589 12 0.27980899810791 132.299675707885 "afr" "genome"
"26" 0.824968843685324 0.157173848459371 0.0046979977969348 0.00478439469733819 0.00837491536103195 12 0.283601045608521 130.308610458488 "afr" "genome"
"27" 0.824778006324355 0.15709645724753 0.00476921996738914 0.00538518538592474 0.00797113107480079 12 0.279982089996338 130.870150871166 "afr" "genome"
"28" 0.824604197205083 0.156005809107943 0.00592194819838699 0.00522012429082017 0.00824792119776762 12 0.277117967605591 129.723451695908 "afr" "genome"
"29" 0.825233904941359 0.156890639930516 0.00448301956856441 0.00538810627753747 0.00800432928202252 12 0.304378986358643 129.313801343603 "afr" "genome"
"30" 0.824519231322155 0.156623786044934 0.00537039162873455 0.00468050640853894 0.00880608459563783 12 0.278124809265137 130.194872830817 "afr" "genome"
"31" 0.824714545665093 0.156169242553394 0.00529626334384162 0.00515297100782319 0.00866697742984816 12 0.281830072402954 130.559526668705 "afr" "genome"
"32" 0.824758585753717 0.156700341247847 0.00496484757233082 0.00478842177550385 0.00878780365060093 12 0.288383007049561 135.022453375466 "afr" "genome"
"33" 0.825233802498985 0.157089539669127 0.00406177979872999 0.00531113539016859 0.00830374264298862 12 0.283194780349731 127.348260191821 "afr" "genome"
"34" 0.824968197233879 0.156830504793592 0.00520429466316362 0.00504787369990971 0.00794912960945564 12 0.284377813339233 128.631288863588 "afr" "genome"
"35" 0.825049342821364 0.156426259432209 0.00546875259225235 0.00463518089204485 0.00842046426212907 12 0.278661966323853 127.454602185283 "afr" "genome"
"36" 0.825092221609991 0.156733364155441 0.00456459818778929 0.00545045685138817 0.00815935919539003 12 0.281063079833984 127.942243868594 "afr" "genome"
"37" 0.824483531915977 0.156750020514017 0.00527070303798809 0.00517562032575644 0.00832012420626187 12 0.283841133117676 127.397597432751 "afr" "genome"
"38" 0.8248443657298 0.15635267831995 0.0054039036746581 0.00504117957537099 0.00835787270022105 12 0.276103973388672 128.558805397095 "afr" "genome"
"39" 0.824618508034031 0.156648620222801 0.00505483246158888 0.00450395453708533 0.00917408474449396 11 0.26001501083374 127.80174780939 "afr" "genome"
"40" 0.8244159338768 0.157543671347613 0.00470168425141341 0.00528417822719213 0.00805453229698124 12 0.285424947738647 129.526615621607 "afr" "genome"
"41" 0.825006046070358 0.155735916756667 0.00607582294315256 0.00473789079180571 0.00844432343801667 12 0.280305862426758 128.216343847392 "afr" "genome"
"42" 0.82505870949733 0.156561668252867 0.00501703527984039 0.0049873718290127 0.00837521514095064 12 0.284193992614746 130.178026613838 "afr" "genome"
"43" 0.824954925902364 0.156832169270521 0.00472748076431244 0.00499601001666959 0.00848941404613243 12 0.280720949172974 129.045500244577 "afr" "genome"
"44" 0.82496583167718 0.156841319819125 0.00458000675367841 0.0053677098571168 0.00824513189289915 12 0.287290811538696 129.966814190579 "afr" "genome"
"45" 0.824949149111332 0.156229647832829 0.00571395392823024 0.00480231046718353 0.00830493866042559 12 0.296483039855957 131.332840992173 "afr" "genome"
"46" 0.824762841049678 0.156751434102385 0.00513785069707075 0.00512831843460147 0.00821955571626427 12 0.277818918228149 128.983407861248 "afr" "genome"
"47" 0.825086881923737 0.157597903235888 0.00395259075630411 0.00519328273240679 0.00816934135166447 13 0.298435926437378 130.577249670285 "afr" "genome"
"48" 0.824963547067599 0.15696392592399 0.00403882122775956 0.00549608663121151 0.00853761914944041 12 0.278716802597046 129.035844230806 "afr" "genome"
"49" 0.825071308258648 0.156303501646324 0.00417330308412314 0.00573890059476596 0.00871304798139554 11 0.270589113235474 129.923083411612 "afr" "genome"
"50" 0.824949244660778 0.155809553383484 0.00557521145250155 0.00531755300426784 0.0083484374989683 12 0.276089191436768 129.571286959339 "afr" "genome"
"51" 0.824481204836245 0.156928194662907 0.005440639082575 0.00460441768461737 0.00854554373365605 12 0.293177843093872 128.609893049396 "afr" "genome"
"52" 0.825279420391573 0.156652567911505 0.00440453681205662 0.00467427124219646 0.00898920364266911 12 0.278178930282593 128.825374267714 "afr" "genome"
"53" 0.82484280904525 0.156850125112698 0.00514677037046237 0.00491494275267582 0.0082453527189137 12 0.281305074691772 129.641700781268 "afr" "genome"
"54" 0.825052418325805 0.156486349769602 0.00566889852727197 0.00456766725385867 0.00822466612346251 12 0.282465934753418 128.353743152307 "afr" "genome"
"55" 0.824828895538808 0.157042146684487 0.00456691818400482 0.0054949852886491 0.00806705430405145 12 0.276998043060303 128.82278690762 "afr" "genome"
"56" 0.824991118911201 0.157064221637032 0.00487298005368422 0.00490887213618058 0.00816280726190138 12 0.275030851364136 124.398200755512 "afr" "genome"
"57" 0.824565869864454 0.156963679309035 0.00545388737763067 0.00477501897747498 0.00824154447140503 12 0.285788059234619 130.204861478589 "afr" "genome"
"58" 0.824703426781462 0.156506984349201 0.00519456006237932 0.00528131086645308 0.00831371794050454 12 0.282338857650757 127.59906832216 "afr" "genome"
"59" 0.825146979150537 0.156142857478671 0.00483123740364477 0.00523541596887363 0.00864350999827361 12 0.287683010101318 127.521010221934 "afr" "genome"
"60" 0.82496084006806 0.155719952992837 0.00527734442348077 0.00602796349250863 0.00801397791423463 11 0.276949882507324 126.610064727349 "afr" "genome"
"61" 0.825120608706171 0.15593091064365 0.00519602684084283 0.00535131702175532 0.00840113678758059 12 0.280112981796265 129.632123323744 "afr" "genome"
"62" 0.825230581592535 0.156975575236036 0.00381973398867428 0.00567424951138716 0.00829985967136721 12 0.285264015197754 126.141254957383 "afr" "genome"
"63" 0.82471103149506 0.156116427491162 0.0056992697205988 0.00484838868420304 0.00862488260897533 12 0.276579856872559 128.516837314406 "afr" "genome"
"64" 0.824932888075819 0.157222708580923 0.00468636448195029 0.00506784364913205 0.00809019521217548 12 0.278598070144653 128.563949160378 "afr" "genome"
"65" 0.825052293637836 0.156564800970362 0.00518313632631638 0.00501202262117602 0.00818774644430957 12 0.277699947357178 128.755612986879 "afr" "genome"
"66" 0.824392189076304 0.156258200043319 0.00584178518116373 0.00454518676460858 0.00896263893460464 12 0.282254934310913 131.085588394671 "afr" "genome"
"67" 0.825186272131227 0.156953401402229 0.00560295360846152 0.00428910739845968 0.00796826545962258 12 0.284436225891113 131.426029939837 "afr" "genome"
"68" 0.824777195955204 0.156369032282122 0.00493379518285298 0.00524556854946539 0.00867440803035529 12 0.272968053817749 131.314975775758 "afr" "genome"
"69" 0.8249639269351 0.156322307027959 0.00579268147845803 0.00498644028987106 0.00793464426861182 12 0.282145023345947 128.50516950169 "afr" "genome"
"70" 0.82471966510153 0.157726647859782 0.00406371320291071 0.00454565562844466 0.00894431820733262 12 0.276525974273682 123.605647474019 "afr" "genome"
"71" 0.825400770311144 0.155630027635647 0.00556952264459626 0.0047162205172655 0.00868345889134774 12 0.279610872268677 130.474805126425 "afr" "genome"
"72" 0.825143266285915 0.157171192951509 0.00453872985792447 0.00487171931335684 0.00827509159129431 12 0.28411602973938 127.351067992369 "afr" "genome"
"73" 0.825363715403299 0.156678289220253 0.00455834675590881 0.00516257055988369 0.0082370780606548 12 0.287819147109985 130.809906756749 "afr" "genome"
"74" 0.824682108305986 0.157041106394175 0.00547867500467927 0.00455545836846187 0.00824265192669793 12 0.278367042541504 127.209753934406 "afr" "genome"
"75" 0.824709775632854 0.157193190881784 0.00478900103624761 0.00502905503926753 0.00827897740984607 12 0.309134006500244 134.722815232107 "afr" "genome"
"76" 0.824901416948337 0.156498830371361 0.00504513514048522 0.00504899474303392 0.00850562279678311 12 0.283666133880615 126.677470320709 "afr" "genome"
"77" 0.824359956077276 0.157485281549046 0.00406035811887106 0.00571107509132812 0.00838334593401924 12 0.285842180252075 132.931928235546 "afr" "genome"
"78" 0.825502761888104 0.156367065692416 0.00476171506046577 0.00488956152909879 0.00847889582991502 12 0.283131122589111 130.025252111393 "afr" "genome"
"79" 0.825325118697692 0.156106158141017 0.00579870577333116 0.00477620046771034 0.00799381692024946 12 0.279366016387939 130.504931308493 "afr" "genome"
"80" 0.824472131798035 0.156468253965006 0.00553711479747154 0.00499928427927624 0.00852321516021181 12 0.274248123168945 130.768599783068 "afr" "genome"
"81" 0.82474711923134 0.155876119351996 0.00619048244022824 0.00488775881923736 0.00829852015719865 12 0.277436971664429 126.419009330162 "afr" "genome"
"82" 0.82530229438666 0.156386627009372 0.00511355335391483 0.00446464919868088 0.00873287605137174 11 0.267390012741089 126.459263738237 "afr" "genome"
"83" 0.824621038775975 0.157094905243219 0.00481738638758257 0.00506859000234106 0.00839807959088272 12 0.278280019760132 126.373713870922 "afr" "genome"
"84" 0.824587512735655 0.156710719304811 0.00512734177832476 0.00537127746648784 0.00820314871472107 12 0.270617008209229 126.306078252447 "afr" "genome"
"85" 0.824936205414402 0.157544397234373 0.00466256915406666 0.00453468963578437 0.00832213856137439 12 0.286060094833374 128.590554419992 "afr" "genome"
"86" 0.825005780122186 0.15631169072334 0.00577272055655151 0.0042001510520789 0.00870965754584423 11 0.272998094558716 132.718591607619 "afr" "genome"
"87" 0.825207152449441 0.156429174838765 0.0049829348750641 0.00492579052866856 0.00845494730806101 12 0.287536144256592 130.630070984519 "afr" "genome"
"88" 0.825172966151799 0.155991849797864 0.00519729274156804 0.00535082320997334 0.00828706809879598 12 0.281518936157227 127.444071311575 "afr" "genome"
"89" 0.825138111446634 0.156322105257868 0.00496694419524849 0.00474341139145493 0.00882942770879463 13 0.299686908721924 128.890950919563 "afr" "genome"
"90" 0.824982017461426 0.156643335444177 0.00416331171419085 0.00549928943499741 0.00871204594520885 12 0.275589942932129 130.068660964741 "afr" "genome"
"91" 0.824786458738623 0.156836321297851 0.00468242187855855 0.00521948025894603 0.00847531782602167 12 0.277662992477417 129.0424998537 "afr" "genome"
"92" 0.824947516495431 0.157236620481427 0.0045024313856297 0.00485035504398669 0.008463076593526 12 0.277945041656494 127.399220365383 "afr" "genome"
"93" 0.824991845131525 0.156856463409861 0.00475345891155708 0.00472657617241188 0.00867165637464435 12 0.289335966110229 129.90558822943 "afr" "genome"
"94" 0.824267290717178 0.156637959175496 0.0058238263463499 0.00493843018013353 0.0083324935808422 12 0.283252000808716 129.167216655988 "afr" "genome"
"95" 0.82483341207706 0.15672171771319 0.0051071424002044 0.00511093023705326 0.00822679757249184 12 0.279585838317871 127.611653220651 "afr" "genome"
"96" 0.824741591251282 0.156290920134984 0.00545181974585553 0.00509302872400712 0.00842264014387154 12 0.283944129943848 130.102847968701 "afr" "genome"
"97" 0.825104027751054 0.156479489947456 0.00527126274382985 0.00497291231290423 0.00817230724475598 12 0.280119895935059 129.151729688835 "afr" "genome"
"98" 0.825321707652396 0.156336445470795 0.0046478293494253 0.00515039332655678 0.00854362420082732 12 0.282566070556641 126.084461632583 "afr" "genome"
"99" 0.824867105178661 0.156703576182436 0.0051549068015433 0.00466504367514511 0.0086093681622149 12 0.284706115722656 128.09807756841 "afr" "genome"
"100" 0.825066053362843 0.156318943959509 0.00539122340758083 0.00486561470919991 0.00835816456086746 12 0.279431819915771 129.586447634732 "afr" "genome"
"101" 0.82469205935589 0.156551455484518 0.0057456165119816 0.00430362689278992 0.00870724175482051 12 0.283694982528687 129.65847175345 "afr" "genome"
"102" 0.824756433935242 0.156047270934344 0.00609759290355644 0.00470602412857883 0.00839267809827827 12 0.288620948791504 130.404778364475 "afr" "genome"
"103" 0.824569780249787 0.157380635245912 0.00427106652210673 0.00502062150710703 0.00875789647508726 12 0.286457061767578 129.135472727573 "afr" "genome"
"104" 0.824959815781572 0.156515942494038 0.00557360721718396 0.00446833392640189 0.00848230058080361 12 0.285659790039062 129.932697541694 "afr" "genome"
"105" 0.824861051175515 0.156351825399505 0.00612882842639417 0.00429190737308592 0.0083663876254999 12 0.288670063018799 130.387824171452 "afr" "genome"
"106" 0.824767288013097 0.156959520503343 0.00519800589756259 0.0047419833599037 0.00833320222609408 12 0.281710863113403 127.442702090346 "afr" "genome"
"107" 0.824799526371156 0.157282199796773 0.0042173480076971 0.0052365045239357 0.00846442130043823 12 0.290449857711792 130.672648508984 "afr" "genome"
"108" 0.824994034857684 0.155971699493029 0.00584830923044333 0.00511774648191853 0.00806820993692509 12 0.279249906539917 127.306680427026 "afr" "genome"
"109" 0.825280484182317 0.156612663981425 0.00480356355761596 0.00494632067960279 0.00835696759903979 13 0.298179149627686 127.52075907876 "afr" "genome"
"110" 0.824516674832733 0.157027660099695 0.00519857666873621 0.00479689928592809 0.0084601891129076 12 0.276415109634399 129.280335502707 "afr" "genome"
"111" 0.824436478976645 0.157352498622449 0.005076306958579 0.00485941437225813 0.00827530107006936 12 0.27915096282959 129.878896152255 "afr" "genome"
"112" 0.825139066166417 0.156639182729174 0.00513874669571425 0.00484959244730483 0.00823341196138921 12 0.283812999725342 129.399190377964 "afr" "genome"
"113" 0.824835549074463 0.156739624215944 0.00514534786235311 0.00497061539915325 0.00830886344808693 12 0.28082799911499 130.146315380157 "afr" "genome"
"114" 0.824837004278276 0.15639630275417 0.0059804817498699 0.00414482401306313 0.00864138720462054 12 0.281409025192261 129.246066328397 "afr" "genome"
"115" 0.824788525309237 0.156162228549115 0.00637685776457036 0.00456987150283993 0.00810251687423803 12 0.287946939468384 130.670122880921 "afr" "genome"
"116" 0.825147124945187 0.157249713674144 0.00419976448553868 0.00521870401659209 0.00818469287853861 12 0.277688026428223 125.315488490008 "afr" "genome"
"117" 0.825009604870164 0.156999165692703 0.00432239294658566 0.00557507936229297 0.00809375712825473 12 0.275302171707153 127.845285454513 "afr" "genome"
"118" 0.824684468064079 0.15720571105045 0.00488034222456879 0.00572925308363676 0.00750022557726575 12 0.282017946243286 130.094534726507 "afr" "genome"
"119" 0.824663646189269 0.1562805336283 0.00586696961923687 0.00479704063975993 0.00839180992343411 12 0.280682802200317 127.519049781535 "afr" "genome"
"120" 0.824785982031151 0.156176725812704 0.00621034954165758 0.00449237194768934 0.00833457066679794 12 0.283310174942017 129.314639742678 "afr" "genome"
"121" 0.824487787570179 0.156849003053171 0.00538648808991605 0.00499510799273978 0.00828161329399447 12 0.278417110443115 129.020408695235 "afr" "genome"
"122" 0.824782576376208 0.156476329873313 0.00553469428160992 0.00459469852907021 0.00861170093979905 12 0.282137155532837 127.577248074841 "afr" "genome"
"123" 0.824835576992975 0.156186066384091 0.00523211115065868 0.0050268456974503 0.00871939977482507 12 0.278796911239624 130.242923135462 "afr" "genome"
"124" 0.825021423376554 0.157344925977079 0.00450404183899204 0.00458085477245442 0.00854875403492045 12 0.287453889846802 129.934310216281 "afr" "genome"
"125" 0.824976883574001 0.156236231439784 0.00578617920079026 0.00442042448588864 0.00858028129953566 12 0.292876005172729 132.911805094803 "afr" "genome"
"126" 0.825180292812931 0.156735151896647 0.00413390939115215 0.00545812237459176 0.00849252352467758 11 0.28919792175293 131.812468274767 "afr" "genome"
"127" 0.825120647726697 0.156367266638176 0.00516380390987824 0.00493797270624614 0.00841030901900211 12 0.281101942062378 128.284205520535 "afr" "genome"
"128" 0.825444672675506 0.156504577761147 0.0046605169073543 0.00486844281672047 0.0085217898392725 12 0.282258033752441 130.822768978858 "afr" "genome"
"129" 0.824707184563885 0.157038496869563 0.00514403938102331 0.00502682138957476 0.00808345779595303 12 0.28296685218811 129.823624397471 "afr" "genome"
"130" 0.825059050869269 0.157177986848983 0.00449614721758888 0.00512170436526683 0.00814511069889302 12 0.287590026855469 130.781752689027 "afr" "genome"
"131" 0.825332489817307 0.155182805345881 0.00589630522134958 0.00515104426909793 0.00843735534636481 12 0.286293983459473 129.606826892327 "afr" "genome"
"132" 0.824609819457959 0.156354303701758 0.00539073012693616 0.00533793766624289 0.00830720904710379 12 0.270447015762329 128.468814126596 "afr" "genome"
"133" 0.824775283961359 0.156392451594721 0.00522490956136437 0.00510567190750446 0.00850168297505049 12 0.288908004760742 130.111630374351 "afr" "genome"
"134" 0.824755986627834 0.156666428921633 0.00542207886976156 0.00503103359776315 0.00812447198300878 12 0.284942150115967 131.953531502579 "afr" "genome"
"135" 0.824336755214361 0.157036674156068 0.00490087815028329 0.00562523378878521 0.00810045869050293 12 0.294217824935913 130.291063453939 "afr" "genome"
"136" 0.824047243392865 0.157047373299312 0.00545850181017052 0.00486998858210951 0.00857689291554337 12 0.288315057754517 129.809934732163 "afr" "genome"
"137" 0.824735923184114 0.156831252291006 0.00502944515239104 0.00524467953562177 0.00815869983686731 12 0.281673908233643 126.979020487884 "afr" "genome"
"138" 0.825293369975173 0.157179867274513 0.00408172026739347 0.00513630150968033 0.00830874097324022 12 0.281785011291504 130.815555883993 "afr" "genome"
"139" 0.824495991744166 0.155776180622869 0.00656559268743714 0.00470195035720166 0.00846028458832546 12 0.280817031860352 128.968442468071 "afr" "genome"
"140" 0.824835103321066 0.156950078266311 0.00445860161876689 0.00493610462992887 0.00882011216392703 12 0.278451919555664 130.752106813514 "afr" "genome"
"141" 0.825251713169004 0.156398440117327 0.00530034613230912 0.00452042772177116 0.00852907285958791 12 0.280508995056152 130.517641769269 "afr" "genome"
"142" 0.825201521186084 0.156374709197831 0.00487405506569483 0.00510391400138025 0.00844580054900927 12 0.280375957489014 127.795234019315 "afr" "genome"
"143" 0.824992448756717 0.156056818649846 0.00545363854575328 0.0048561601270689 0.00864093392061463 12 0.281564950942993 128.601084330745 "afr" "genome"
"144" 0.825346385225334 0.157267961314673 0.00399436193823798 0.00528604846754183 0.00810524305421323 12 0.279571056365967 128.057728298227 "afr" "genome"
"145" 0.824280781883523 0.157842016393249 0.00390316220710008 0.00537844865403972 0.00859559086208842 13 0.298044204711914 131.912412310593 "afr" "genome"
"146" 0.824359331090153 0.157648548797314 0.00437084837807706 0.00533927976894819 0.00828199196550744 12 0.281304836273193 128.664995517886 "afr" "genome"
"147" 0.825034372204146 0.156274790653962 0.00574785240019135 0.00510349377512428 0.00783949096657614 13 0.289884090423584 128.519315196941 "afr" "genome"
"148" 0.824785187826869 0.156738270316676 0.00549914347086413 0.0047984082097769 0.00817899017581399 12 0.304114103317261 126.71046654173 "afr" "genome"
"149" 0.824534220224432 0.156623646340591 0.00532804646933306 0.00506045342104133 0.00845363354460202 12 0.279747009277344 127.844531966934 "afr" "genome"
"150" 0.824581395213452 0.15697521006263 0.00427291416690884 0.00540298515698682 0.00876749540002206 12 0.28416895866394 130.36012315817 "afr" "genome"
"151" 0.82480023924112 0.15577035099243 0.00611240232509109 0.00514546712673129 0.00817154031462737 12 0.27947998046875 126.319806758348 "afr" "genome"
"152" 0.825090317259649 0.15769840725563 0.00310900526674054 0.00508247866613639 0.00901979155184394 12 0.266245126724243 129.411636825375 "afr" "genome"
"153" 0.825093637095286 0.15615729816338 0.00572183981251264 0.00474514037144517 0.0082820845573764 12 0.284584045410156 128.914467683506 "afr" "genome"
"154" 0.824883800657577 0.156648362645246 0.00575353564795459 0.00443381358325618 0.00828048746596633 12 0.279433965682983 130.08184558631 "afr" "genome"
"155" 0.824646349528882 0.156909899017526 0.00466081635519739 0.00550230847322035 0.00828062662517478 12 0.277827024459839 129.045628119719 "afr" "genome"
"156" 0.825072170913892 0.156194963257976 0.00534920409160883 0.00503070910209699 0.00835295263442616 12 0.278080224990845 128.392705363978 "afr" "genome"
"157" 0.824863873623176 0.157091363678546 0.00397122316292881 0.00544875656383132 0.00862478297151796 13 0.29032301902771 128.09429739499 "afr" "genome"
"158" 0.824667451503434 0.157448349820434 0.00487758576072348 0.00521963496321236 0.00778697795219611 13 0.289937019348145 124.196308209634 "afr" "genome"
"159" 0.82533843185107 0.156708908643078 0.00483927411329429 0.00413938835717837 0.00897399703537921 11 0.265564918518066 127.295036947748 "afr" "genome"
"160" 0.824489659268681 0.157278076081121 0.00497534761007146 0.00500251167183009 0.00825440536829647 12 0.277937173843384 130.602060246177 "afr" "genome"
"161" 0.824853981567044 0.156935255026583 0.00492132437465674 0.00503543839764521 0.00825400063407149 12 0.275912046432495 129.293830780614 "afr" "genome"
"162" 0.824610348854846 0.156647592569829 0.00544921507655451 0.00492092927453212 0.00837191422423912 12 0.283767938613892 133.02313405051 "afr" "genome"
"163" 0.824922547740374 0.156469877430863 0.00495304747757203 0.00464391936194974 0.00901060798924084 11 0.270343065261841 129.591394015661 "afr" "genome"
"164" 0.825163128939933 0.156627255919164 0.00443937164533098 0.00536794096729126 0.00840230252828002 12 0.280999898910522 131.477049708322 "afr" "genome"
"165" 0.825111273911331 0.157339800722428 0.00419516896481987 0.00518388754127452 0.00816986886014688 12 0.279339075088501 130.097035220936 "afr" "genome"
"166" 0.825477355369899 0.156286962659995 0.00469414730022185 0.00511126419037716 0.00843027047950728 12 0.275619983673096 130.166184971192 "afr" "genome"
"167" 0.824260088297672 0.156801602481139 0.00539836365579446 0.00523689050450625 0.00830305506088748 12 0.284454107284546 129.276086691379 "afr" "genome"
"168" 0.824996945588795 0.155782777082525 0.00547888873058739 0.00556892490741749 0.00817246369067526 11 0.276203870773315 128.848982870733 "afr" "genome"
"169" 0.824721655301066 0.156472046417727 0.00565947532121853 0.00488306058927239 0.00826376237071663 13 0.308409929275513 132.651472490864 "afr" "genome"
"170" 0.824731950111505 0.156785474253589 0.00506821418950707 0.00469261741095649 0.00872174403444251 12 0.276746988296509 129.389233710495 "afr" "genome"
"171" 0.824953999652469 0.156141481022505 0.00489985357268438 0.00537095654226984 0.00863370921007269 12 0.278702020645142 128.150072350381 "afr" "genome"
"172" 0.824783332706817 0.156895568816039 0.00575432909512489 0.00439530506851457 0.00817146431350432 12 0.278795003890991 126.922932900882 "afr" "genome"
"173" 0.824511945784469 0.156764171447839 0.005184156403897 0.00538933416561019 0.00815039219818465 12 0.285627841949463 130.961413725128 "afr" "genome"
"174" 0.82480605720395 0.156987106538715 0.00529392090433669 0.0045547149234599 0.00835820042953799 12 0.275482892990112 127.522046899037 "afr" "genome"
"175" 0.824752227071757 0.156207448498619 0.00612619536740301 0.0044225520674831 0.00849157699473705 12 0.278240919113159 127.002047872868 "afr" "genome"
"176" 0.825072624741177 0.156042259892026 0.0057449457519752 0.00450712855017355 0.00863304106464814 12 0.280214071273804 127.523403616312 "afr" "genome"
"177" 0.82514886191984 0.155882907244656 0.00583444519444276 0.00459434188224369 0.00853944375881788 12 0.296686887741089 130.870518155062 "afr" "genome"
"178" 0.824949181619969 0.156435060541029 0.00516029217032553 0.00465954606787811 0.00879591960079838 12 0.278281927108765 130.361963123429 "afr" "genome"
"179" 0.824648836380381 0.156044224368681 0.00575995794183193 0.00536765744711797 0.00817932386198831 12 0.277885913848877 126.761866514509 "afr" "genome"
"180" 0.825116152840807 0.156655587721689 0.00471852422488201 0.00493701294771476 0.00857272226490666 12 0.273241996765137 128.908738756714 "afr" "genome"
"181" 0.825268814447771 0.155916529337157 0.00533791250110345 0.00506700264897433 0.00840974106499413 12 0.277540922164917 131.031517938935 "afr" "genome"
"182" 0.825238526272765 0.155995945296208 0.00474136923545283 0.0058329300604109 0.0081912324858511 11 0.272212982177734 128.159100214706 "afr" "genome"
"183" 0.825123091803865 0.156152218989555 0.00581446654741318 0.00455110249276917 0.00835912016639755 12 0.280303001403809 131.009216570295 "afr" "genome"
"184" 0.824919215088807 0.155820725145829 0.00582644212201756 0.00509336077040841 0.00834025687293873 12 0.285120010375977 131.533385407995 "afr" "genome"
"185" 0.824215460853166 0.157007956184142 0.00562054906045773 0.0054054276419936 0.00775060626024104 12 0.286334037780762 127.820050679182 "afr" "genome"
"186" 0.824857120475585 0.156174318337671 0.00596349418219446 0.00479324133026459 0.00821182567428517 12 0.278045177459717 129.052481315106 "afr" "genome"
"187" 0.824637338491142 0.157040405214348 0.00398007437020375 0.00565491407476515 0.00868726784954177 12 0.286757946014404 130.390536987354 "afr" "genome"
"188" 0.824996305915144 0.156917129840347 0.00508258917228593 0.00461758203803504 0.00838639303418836 12 0.28394079208374 132.167164135466 "afr" "genome"
"189" 0.825440234505924 0.156774722350023 0.00448371820134175 0.00493918173774079 0.00836214320497081 12 0.279214143753052 127.515037529425 "afr" "genome"
"190" 0.825077182189759 0.157139874357859 0.00503023393952137 0.0044967954654216 0.00825591404743933 12 0.281147003173828 127.860510573437 "afr" "genome"
